Date,City,Fuel_Type,RSP
2018-05-21,Kolkata,Petrol,79.24
2018-05-21,Delhi,Diesel,67.82
2018-05-21,Mumbai,Diesel,72.21
2018-05-21,Chennai,Diesel,71.59
2018-05-21,Kolkata,Diesel,70.37
2018-05-20,Delhi,Petrol,76.24
2018-05-20,Mumbai,Petrol,84.07
2018-05-20,Chennai,Petrol,79.13
2018-05-20,Kolkata,Petrol,78.91
2018-05-20,Delhi,Diesel,67.57
2018-05-20,Mumbai,Diesel,71.94
2018-05-20,Chennai,Diesel,71.32
2018-05-20,Kolkata,Diesel,70.12
2018-05-19,Delhi,Petrol,75.91
2018-05-19,Mumbai,Petrol,83.75
2018-05-19,Chennai,Petrol,78.78
2018-05-19,Kolkata,Petrol,78.59
2018-05-19,Delhi,Diesel,67.31
2018-05-19,Mumbai,Diesel,71.67
2018-05-19,Chennai,Diesel,71.04
2018-05-19,Kolkata,Diesel,69.86
2018-05-18,Delhi,Petrol,75.61
2018-05-18,Mumbai,Petrol,83.45
2018-05-18,Chennai,Petrol,78.46
2018-05-18,Kolkata,Petrol,78.29
2018-05-18,Delhi,Diesel,67.08
2018-05-18,Mumbai,Diesel,71.42
2018-05-18,Chennai,Diesel,70.8
2018-05-18,Kolkata,Diesel,69.63
2018-05-17,Delhi,Petrol,75.32
2018-05-17,Mumbai,Petrol,83.16
2018-05-17,Chennai,Petrol,78.16
2018-05-17,Kolkata,Petrol,78.01
2018-05-17,Delhi,Diesel,66.79
2018-05-17,Mumbai,Diesel,71.12
2018-05-17,Chennai,Diesel,70.49
2018-05-17,Kolkata,Diesel,69.33
2018-05-16,Delhi,Petrol,75.1
2018-05-16,Mumbai,Petrol,82.94
2018-05-16,Chennai,Petrol,77.93
2018-05-16,Kolkata,Petrol,77.79
2018-05-16,Delhi,Diesel,66.57
2018-05-16,Mumbai,Diesel,70.88
2018-05-16,Chennai,Diesel,70.25
2018-05-16,Kolkata,Diesel,69.11
2018-05-15,Delhi,Petrol,74.95
2018-05-15,Mumbai,Petrol,82.79
2018-05-15,Chennai,Petrol,77.77
2018-05-15,Kolkata,Petrol,77.65
2018-05-15,Delhi,Diesel,66.36
2018-05-15,Mumbai,Diesel,70.66
2018-05-15,Chennai,Diesel,70.02
2018-05-15,Kolkata,Diesel,68.9
2018-05-14,Delhi,Petrol,74.8
2018-05-14,Mumbai,Petrol,82.65
2018-05-14,Chennai,Petrol,77.61
2018-05-14,Kolkata,Petrol,77.5
2018-05-14,Delhi,Diesel,66.14
2018-05-14,Mumbai,Diesel,70.43
2018-05-14,Chennai,Diesel,69.79
2018-05-14,Kolkata,Diesel,68.68
2018-05-13,Delhi,Petrol,74.63
2018-05-13,Mumbai,Petrol,82.48
2018-05-13,Chennai,Petrol,77.43
2018-05-13,Kolkata,Petrol,77.32
2018-05-13,Delhi,Diesel,65.93
2018-05-13,Mumbai,Diesel,70.2
2018-05-13,Chennai,Diesel,69.56
2018-05-13,Kolkata,Diesel,68.63
2018-05-12,Delhi,Petrol,74.63
2018-05-12,Mumbai,Petrol,82.48
2018-05-12,Chennai,Petrol,77.43
2018-05-12,Kolkata,Petrol,77.32
2018-05-12,Delhi,Diesel,65.93
2018-05-12,Mumbai,Diesel,70.2
2018-05-12,Chennai,Diesel,69.56
2018-05-12,Kolkata,Diesel,68.63
2018-05-11,Delhi,Petrol,74.63
2018-05-11,Mumbai,Petrol,82.48
2018-05-11,Chennai,Petrol,77.43
2018-05-11,Kolkata,Petrol,77.32
2018-05-11,Delhi,Diesel,65.93
2018-05-11,Mumbai,Diesel,70.2
2018-05-11,Chennai,Diesel,69.56
2018-05-11,Kolkata,Diesel,68.63
2018-05-10,Delhi,Petrol,74.63
2018-05-10,Mumbai,Petrol,82.48
2018-05-10,Chennai,Petrol,77.43
2018-05-10,Kolkata,Petrol,77.32
2018-05-10,Delhi,Diesel,65.93
2018-05-10,Mumbai,Diesel,70.2
2018-05-10,Chennai,Diesel,69.56
2018-05-10,Kolkata,Diesel,68.63
2018-05-09,Delhi,Petrol,74.63
2018-05-09,Mumbai,Petrol,82.48
2018-05-09,Chennai,Petrol,77.43
2018-05-09,Kolkata,Petrol,77.32
2018-05-09,Delhi,Diesel,65.93
2018-05-09,Mumbai,Diesel,70.2
2018-05-09,Chennai,Diesel,69.56
2018-05-09,Kolkata,Diesel,68.63
2018-05-08,Delhi,Petrol,74.63
2018-05-08,Mumbai,Petrol,82.48
2018-05-08,Chennai,Petrol,77.43
2018-05-08,Kolkata,Petrol,77.32
2018-05-08,Delhi,Diesel,65.93
2018-05-08,Mumbai,Diesel,70.2
2018-05-08,Chennai,Diesel,69.56
2018-05-08,Kolkata,Diesel,68.63
2018-05-07,Delhi,Petrol,74.63
2018-05-07,Mumbai,Petrol,82.48
2018-05-07,Chennai,Petrol,77.43
2018-05-07,Kolkata,Petrol,77.32
2018-05-07,Delhi,Diesel,65.93
2018-05-07,Mumbai,Diesel,70.2
2018-05-07,Chennai,Diesel,69.56
2018-05-07,Kolkata,Diesel,68.63
2018-05-06,Delhi,Petrol,74.63
2018-05-06,Mumbai,Petrol,82.48
2018-05-06,Chennai,Petrol,77.43
2018-05-06,Kolkata,Petrol,77.32
2018-05-06,Delhi,Diesel,65.93
2018-05-06,Mumbai,Diesel,70.2
2018-05-06,Chennai,Diesel,69.56
2018-05-06,Kolkata,Diesel,68.63
2018-05-05,Delhi,Petrol,74.63
2018-05-05,Mumbai,Petrol,82.48
2018-05-05,Chennai,Petrol,77.43
2018-05-05,Kolkata,Petrol,77.32
2018-05-05,Delhi,Diesel,65.93
2018-05-05,Mumbai,Diesel,70.2
2018-05-05,Chennai,Diesel,69.56
2018-05-05,Kolkata,Diesel,68.63
2018-05-04,Delhi,Petrol,74.63
2018-05-04,Mumbai,Petrol,82.48
2018-05-04,Chennai,Petrol,77.43
2018-05-04,Kolkata,Petrol,77.32
2018-05-04,Delhi,Diesel,65.93
2018-05-04,Mumbai,Diesel,70.2
2018-05-04,Chennai,Diesel,69.56
2018-05-04,Kolkata,Diesel,68.63
2018-05-03,Delhi,Petrol,74.63
2018-05-03,Mumbai,Petrol,82.48
2018-05-03,Chennai,Petrol,77.43
2018-05-03,Kolkata,Petrol,77.32
2018-05-03,Delhi,Diesel,65.93
2018-05-03,Mumbai,Diesel,70.2
2018-05-03,Chennai,Diesel,69.56
2018-05-03,Kolkata,Diesel,68.63
2018-05-02,Delhi,Petrol,74.63
2018-05-02,Mumbai,Petrol,82.48
2018-05-02,Chennai,Petrol,77.43
2018-05-02,Kolkata,Petrol,77.32
2018-05-02,Delhi,Diesel,65.93
2018-05-02,Mumbai,Diesel,70.2
2018-05-02,Chennai,Diesel,69.56
2018-05-02,Kolkata,Diesel,68.63
2018-05-01,Delhi,Petrol,74.63
2018-05-01,Mumbai,Petrol,82.48
2018-05-01,Chennai,Petrol,77.43
2018-05-01,Kolkata,Petrol,77.32
2018-05-01,Delhi,Diesel,65.93
2018-05-01,Mumbai,Diesel,70.2
2018-05-01,Chennai,Diesel,69.56
2018-05-01,Kolkata,Diesel,68.63
2018-04-30,Delhi,Petrol,74.63
2018-04-30,Mumbai,Petrol,82.48
2018-04-30,Chennai,Petrol,77.43
2018-04-30,Kolkata,Petrol,77.32
2018-04-30,Delhi,Diesel,65.93
2018-04-30,Mumbai,Diesel,70.2
2018-04-30,Chennai,Diesel,69.56
2018-04-30,Kolkata,Diesel,68.63
2018-04-29,Delhi,Petrol,74.63
2018-04-29,Mumbai,Petrol,82.48
2018-04-29,Chennai,Petrol,77.43
2018-04-29,Kolkata,Petrol,77.32
2018-04-29,Delhi,Diesel,65.93
2018-04-29,Mumbai,Diesel,70.2
2018-04-29,Chennai,Diesel,69.56
2018-04-29,Kolkata,Diesel,68.63
2018-04-28,Delhi,Petrol,74.63
2018-04-28,Mumbai,Petrol,82.48
2018-04-28,Chennai,Petrol,77.43
2018-04-28,Kolkata,Petrol,77.32
2018-04-28,Delhi,Diesel,65.93
2018-04-28,Mumbai,Diesel,70.2
2018-04-28,Chennai,Diesel,69.56
2018-04-28,Kolkata,Diesel,68.63
2018-04-27,Delhi,Petrol,74.63
2018-04-27,Mumbai,Petrol,82.48
2018-04-27,Chennai,Petrol,77.43
2018-04-27,Kolkata,Petrol,77.32
2018-04-27,Delhi,Diesel,65.93
2018-04-27,Mumbai,Diesel,70.2
2018-04-27,Chennai,Diesel,69.56
2018-04-27,Kolkata,Diesel,68.63
2018-04-26,Delhi,Petrol,74.63
2018-04-26,Mumbai,Petrol,82.48
2018-04-26,Chennai,Petrol,77.43
2018-04-26,Kolkata,Petrol,77.32
2018-04-26,Delhi,Diesel,65.93
2018-04-26,Mumbai,Diesel,70.2
2018-04-26,Chennai,Diesel,69.56
2018-04-26,Kolkata,Diesel,68.63
2018-04-25,Delhi,Petrol,74.63
2018-04-25,Mumbai,Petrol,82.48
2018-04-25,Chennai,Petrol,77.43
2018-04-25,Kolkata,Petrol,77.32
2018-04-25,Delhi,Diesel,65.93
2018-04-25,Mumbai,Diesel,70.2
2018-04-25,Chennai,Diesel,69.56
2018-04-25,Kolkata,Diesel,68.63
2018-04-24,Delhi,Petrol,74.63
2018-04-24,Mumbai,Petrol,82.48
2018-04-24,Chennai,Petrol,77.43
2018-04-24,Kolkata,Petrol,77.32
2018-04-24,Delhi,Diesel,65.93
2018-04-24,Mumbai,Diesel,70.2
2018-04-24,Chennai,Diesel,69.56
2018-04-24,Kolkata,Diesel,68.63
2018-04-23,Delhi,Petrol,74.5
2018-04-23,Mumbai,Petrol,82.35
2018-04-23,Chennai,Petrol,77.29
2018-04-23,Kolkata,Petrol,77.2
2018-04-23,Delhi,Diesel,65.75
2018-04-23,Mumbai,Diesel,70.01
2018-04-23,Chennai,Diesel,69.37
2018-04-23,Kolkata,Diesel,68.45
2018-04-22,Delhi,Petrol,74.4
2018-04-22,Mumbai,Petrol,82.25
2018-04-22,Chennai,Petrol,77.19
2018-04-22,Kolkata,Petrol,77.1
2018-04-22,Delhi,Diesel,65.65
2018-04-22,Mumbai,Diesel,69.91
2018-04-22,Chennai,Diesel,69.27
2018-04-22,Kolkata,Diesel,68.35
2018-04-21,Delhi,Petrol,74.21
2018-04-21,Mumbai,Petrol,82.06
2018-04-21,Chennai,Petrol,76.99
2018-04-21,Kolkata,Petrol,76.91
2018-04-21,Delhi,Diesel,65.46
2018-04-21,Mumbai,Diesel,69.7
2018-04-21,Chennai,Diesel,69.06
2018-04-21,Kolkata,Diesel,68.16
2018-04-20,Delhi,Petrol,74.08
2018-04-20,Mumbai,Petrol,81.93
2018-04-20,Chennai,Petrol,76.85
2018-04-20,Kolkata,Petrol,76.78
2018-04-20,Delhi,Diesel,65.31
2018-04-20,Mumbai,Diesel,69.54
2018-04-20,Chennai,Diesel,68.9
2018-04-20,Kolkata,Diesel,68.01
2018-04-19,Delhi,Petrol,74.07
2018-04-19,Mumbai,Petrol,81.92
2018-04-19,Chennai,Petrol,76.84
2018-04-19,Kolkata,Petrol,76.77
2018-04-19,Delhi,Diesel,65.27
2018-04-19,Mumbai,Diesel,69.5
2018-04-19,Chennai,Diesel,68.86
2018-04-19,Kolkata,Diesel,67.97
2018-04-18,Delhi,Petrol,74.02
2018-04-18,Mumbai,Petrol,81.87
2018-04-18,Chennai,Petrol,76.79
2018-04-18,Kolkata,Petrol,76.73
2018-04-18,Delhi,Diesel,65.18
2018-04-18,Mumbai,Diesel,69.41
2018-04-18,Chennai,Diesel,68.76
2018-04-18,Kolkata,Diesel,67.88
2018-04-17,Delhi,Petrol,74.02
2018-04-17,Mumbai,Petrol,81.87
2018-04-17,Chennai,Petrol,76.79
2018-04-17,Kolkata,Petrol,76.73
2018-04-17,Delhi,Diesel,65.18
2018-04-17,Mumbai,Diesel,69.41
2018-04-17,Chennai,Diesel,68.76
2018-04-17,Kolkata,Diesel,67.88
2018-04-16,Delhi,Petrol,74.02
2018-04-16,Mumbai,Petrol,81.87
2018-04-16,Chennai,Petrol,76.79
2018-04-16,Kolkata,Petrol,76.73
2018-04-16,Delhi,Diesel,65.18
2018-04-16,Mumbai,Diesel,69.41
2018-04-16,Chennai,Diesel,68.76
2018-04-16,Kolkata,Diesel,67.88
2018-04-15,Delhi,Petrol,73.98
2018-04-15,Mumbai,Petrol,81.83
2018-04-15,Chennai,Petrol,76.75
2018-04-15,Kolkata,Petrol,76.69
2018-04-15,Delhi,Diesel,65.09
2018-04-15,Mumbai,Diesel,69.31
2018-04-15,Chennai,Diesel,68.67
2018-04-15,Kolkata,Diesel,67.78
2018-04-14,Delhi,Petrol,73.93
2018-04-14,Mumbai,Petrol,81.79
2018-04-14,Chennai,Petrol,76.69
2018-04-14,Kolkata,Petrol,76.64
2018-04-14,Delhi,Diesel,65.01
2018-04-14,Mumbai,Diesel,69.23
2018-04-14,Chennai,Diesel,68.58
2018-04-14,Kolkata,Diesel,67.7
2018-04-13,Delhi,Petrol,73.91
2018-04-13,Mumbai,Petrol,81.77
2018-04-13,Chennai,Petrol,76.67
2018-04-13,Kolkata,Petrol,76.62
2018-04-13,Delhi,Diesel,64.96
2018-04-13,Mumbai,Diesel,69.17
2018-04-13,Chennai,Diesel,68.53
2018-04-13,Kolkata,Diesel,67.65
2018-04-12,Delhi,Petrol,73.94
2018-04-12,Mumbai,Petrol,81.8
2018-04-12,Chennai,Petrol,76.71
2018-04-12,Kolkata,Petrol,76.65
2018-04-12,Delhi,Diesel,64.93
2018-04-12,Mumbai,Diesel,69.14
2018-04-12,Chennai,Diesel,68.49
2018-04-12,Kolkata,Diesel,67.62
2018-04-11,Delhi,Petrol,73.98
2018-04-11,Mumbai,Petrol,81.83
2018-04-11,Chennai,Petrol,76.75
2018-04-11,Kolkata,Petrol,76.69
2018-04-11,Delhi,Diesel,64.96
2018-04-11,Mumbai,Diesel,69.17
2018-04-11,Chennai,Diesel,68.53
2018-04-11,Kolkata,Diesel,67.65
2018-04-10,Delhi,Petrol,73.98
2018-04-10,Mumbai,Petrol,81.83
2018-04-10,Chennai,Petrol,76.75
2018-04-10,Kolkata,Petrol,76.69
2018-04-10,Delhi,Diesel,64.96
2018-04-10,Mumbai,Diesel,69.17
2018-04-10,Chennai,Diesel,68.53
2018-04-10,Kolkata,Diesel,67.65
2018-04-09,Delhi,Petrol,73.99
2018-04-09,Mumbai,Petrol,81.84
2018-04-09,Chennai,Petrol,76.76
2018-04-09,Kolkata,Petrol,76.7
2018-04-09,Delhi,Diesel,64.93
2018-04-09,Mumbai,Diesel,69.14
2018-04-09,Chennai,Diesel,68.49
2018-04-09,Kolkata,Diesel,67.62
2018-04-08,Delhi,Petrol,74.03
2018-04-08,Mumbai,Petrol,81.88
2018-04-08,Chennai,Petrol,76.8
2018-04-08,Kolkata,Petrol,76.73
2018-04-08,Delhi,Diesel,64.96
2018-04-08,Mumbai,Diesel,69.17
2018-04-08,Chennai,Diesel,68.53
2018-04-08,Kolkata,Diesel,67.65
2018-04-07,Delhi,Petrol,74.0
2018-04-07,Mumbai,Petrol,81.85
2018-04-07,Chennai,Petrol,76.77
2018-04-07,Kolkata,Petrol,76.71
2018-04-07,Delhi,Diesel,64.92
2018-04-07,Mumbai,Diesel,69.13
2018-04-07,Chennai,Diesel,68.48
2018-04-07,Kolkata,Diesel,67.61
2018-04-06,Delhi,Petrol,73.98
2018-04-06,Mumbai,Petrol,81.83
2018-04-06,Chennai,Petrol,76.75
2018-04-06,Kolkata,Petrol,76.69
2018-04-06,Delhi,Diesel,64.88
2018-04-06,Mumbai,Diesel,69.09
2018-04-06,Chennai,Diesel,68.44
2018-04-06,Kolkata,Diesel,67.57
2018-04-05,Delhi,Petrol,73.98
2018-04-05,Mumbai,Petrol,81.83
2018-04-05,Chennai,Petrol,76.75
2018-04-05,Kolkata,Petrol,76.69
2018-04-05,Delhi,Diesel,64.85
2018-04-05,Mumbai,Diesel,69.06
2018-04-05,Chennai,Diesel,68.41
2018-04-05,Kolkata,Diesel,67.54
2018-04-04,Delhi,Petrol,73.95
2018-04-04,Mumbai,Petrol,81.8
2018-04-04,Chennai,Petrol,76.72
2018-04-04,Kolkata,Petrol,76.66
2018-04-04,Delhi,Diesel,64.82
2018-04-04,Mumbai,Diesel,69.02
2018-04-04,Chennai,Diesel,68.38
2018-04-04,Kolkata,Diesel,67.51
2018-04-03,Delhi,Petrol,73.95
2018-04-03,Mumbai,Petrol,81.8
2018-04-03,Chennai,Petrol,76.72
2018-04-03,Kolkata,Petrol,76.66
2018-04-03,Delhi,Diesel,64.82
2018-04-03,Mumbai,Diesel,69.02
2018-04-03,Chennai,Diesel,68.38
2018-04-03,Kolkata,Diesel,67.51
2018-04-02,Delhi,Petrol,73.83
2018-04-02,Mumbai,Petrol,81.69
2018-04-02,Chennai,Petrol,76.59
2018-04-02,Kolkata,Petrol,76.54
2018-04-02,Delhi,Diesel,64.69
2018-04-02,Mumbai,Diesel,68.89
2018-04-02,Chennai,Diesel,68.24
2018-04-02,Kolkata,Diesel,67.38
2018-04-01,Delhi,Petrol,73.73
2018-04-01,Mumbai,Petrol,81.59
2018-04-01,Chennai,Petrol,76.48
2018-04-01,Kolkata,Petrol,76.44
2018-04-01,Delhi,Diesel,64.58
2018-04-01,Mumbai,Diesel,68.77
2018-04-01,Chennai,Diesel,68.12
2018-04-01,Kolkata,Diesel,67.27
2018-03-31,Delhi,Petrol,73.55
2018-03-31,Mumbai,Petrol,81.41
2018-03-31,Chennai,Petrol,76.29
2018-03-31,Kolkata,Petrol,76.26
2018-03-31,Delhi,Diesel,64.4
2018-03-31,Mumbai,Diesel,68.58
2018-03-31,Chennai,Diesel,67.93
2018-03-31,Kolkata,Diesel,67.09
2018-03-30,Delhi,Petrol,73.31
2018-03-30,Mumbai,Petrol,81.17
2018-03-30,Chennai,Petrol,76.04
2018-03-30,Kolkata,Petrol,76.03
2018-03-30,Delhi,Diesel,64.14
2018-03-30,Mumbai,Diesel,68.3
2018-03-30,Chennai,Diesel,67.65
2018-03-30,Kolkata,Diesel,66.83
2018-03-29,Delhi,Petrol,73.08
2018-03-29,Mumbai,Petrol,80.94
2018-03-29,Chennai,Petrol,75.8
2018-03-29,Kolkata,Petrol,75.8
2018-03-29,Delhi,Diesel,63.92
2018-03-29,Mumbai,Diesel,68.07
2018-03-29,Chennai,Diesel,67.41
2018-03-29,Kolkata,Diesel,66.61
2018-03-28,Delhi,Petrol,72.9
2018-03-28,Mumbai,Petrol,80.77
2018-03-28,Chennai,Petrol,75.61
2018-03-28,Kolkata,Petrol,75.63
2018-03-28,Delhi,Diesel,63.77
2018-03-28,Mumbai,Diesel,67.91
2018-03-28,Chennai,Diesel,67.25
2018-03-28,Kolkata,Diesel,66.46
2018-03-27,Delhi,Petrol,72.9
2018-03-27,Mumbai,Petrol,80.77
2018-03-27,Chennai,Petrol,75.61
2018-03-27,Kolkata,Petrol,75.63
2018-03-27,Delhi,Diesel,63.77
2018-03-27,Mumbai,Diesel,67.91
2018-03-27,Chennai,Diesel,67.25
2018-03-27,Kolkata,Diesel,66.46
2018-03-26,Delhi,Petrol,72.79
2018-03-26,Mumbai,Petrol,80.66
2018-03-26,Chennai,Petrol,75.49
2018-03-26,Kolkata,Petrol,75.52
2018-03-26,Delhi,Diesel,63.66
2018-03-26,Mumbai,Diesel,67.79
2018-03-26,Chennai,Diesel,67.14
2018-03-26,Kolkata,Diesel,66.35
2018-03-25,Delhi,Petrol,72.55
2018-03-25,Mumbai,Petrol,80.42
2018-03-25,Chennai,Petrol,75.24
2018-03-25,Kolkata,Petrol,75.28
2018-03-25,Delhi,Diesel,63.43
2018-03-25,Mumbai,Diesel,67.55
2018-03-25,Chennai,Diesel,66.89
2018-03-25,Kolkata,Diesel,66.12
2018-03-24,Delhi,Petrol,72.38
2018-03-24,Mumbai,Petrol,80.25
2018-03-24,Chennai,Petrol,75.06
2018-03-24,Kolkata,Petrol,75.11
2018-03-24,Delhi,Diesel,63.2
2018-03-24,Mumbai,Diesel,67.3
2018-03-24,Chennai,Diesel,66.64
2018-03-24,Kolkata,Diesel,65.89
2018-03-23,Delhi,Petrol,72.3
2018-03-23,Mumbai,Petrol,80.17
2018-03-23,Chennai,Petrol,74.98
2018-03-23,Kolkata,Petrol,75.04
2018-03-23,Delhi,Diesel,63.01
2018-03-23,Mumbai,Diesel,67.1
2018-03-23,Chennai,Diesel,66.44
2018-03-23,Kolkata,Diesel,65.7
2018-03-22,Delhi,Petrol,72.26
2018-03-22,Mumbai,Petrol,80.13
2018-03-22,Chennai,Petrol,74.94
2018-03-22,Kolkata,Petrol,75.0
2018-03-22,Delhi,Diesel,62.88
2018-03-22,Mumbai,Diesel,66.96
2018-03-22,Chennai,Diesel,66.3
2018-03-22,Kolkata,Diesel,65.57
2018-03-21,Delhi,Petrol,72.2
2018-03-21,Mumbai,Petrol,80.07
2018-03-21,Chennai,Petrol,74.87
2018-03-21,Kolkata,Petrol,74.94
2018-03-21,Delhi,Diesel,62.8
2018-03-21,Mumbai,Diesel,66.88
2018-03-21,Chennai,Diesel,66.21
2018-03-21,Kolkata,Diesel,65.49
2018-03-20,Delhi,Petrol,72.2
2018-03-20,Mumbai,Petrol,80.07
2018-03-20,Chennai,Petrol,74.87
2018-03-20,Kolkata,Petrol,74.94
2018-03-20,Delhi,Diesel,62.8
2018-03-20,Mumbai,Diesel,66.88
2018-03-20,Chennai,Diesel,66.21
2018-03-20,Kolkata,Diesel,65.49
2018-03-19,Delhi,Petrol,72.19
2018-03-19,Mumbai,Petrol,80.06
2018-03-19,Chennai,Petrol,74.86
2018-03-19,Kolkata,Petrol,74.93
2018-03-19,Delhi,Diesel,62.73
2018-03-19,Mumbai,Diesel,66.81
2018-03-19,Chennai,Diesel,66.14
2018-03-19,Kolkata,Diesel,65.42
2018-03-18,Delhi,Petrol,72.2
2018-03-18,Mumbai,Petrol,80.07
2018-03-18,Chennai,Petrol,74.87
2018-03-18,Kolkata,Petrol,74.94
2018-03-18,Delhi,Diesel,62.71
2018-03-18,Mumbai,Diesel,66.78
2018-03-18,Chennai,Diesel,66.12
2018-03-18,Kolkata,Diesel,65.4
2018-03-17,Delhi,Petrol,72.27
2018-03-17,Mumbai,Petrol,80.14
2018-03-17,Chennai,Petrol,74.95
2018-03-17,Kolkata,Petrol,75.01
2018-03-17,Delhi,Diesel,62.74
2018-03-17,Mumbai,Diesel,66.82
2018-03-17,Chennai,Diesel,66.15
2018-03-17,Kolkata,Diesel,65.43
2018-03-16,Delhi,Petrol,72.37
2018-03-16,Mumbai,Petrol,80.24
2018-03-16,Chennai,Petrol,75.05
2018-03-16,Kolkata,Petrol,75.1
2018-03-16,Delhi,Diesel,62.81
2018-03-16,Mumbai,Diesel,66.89
2018-03-16,Chennai,Diesel,66.23
2018-03-16,Kolkata,Diesel,65.5
2018-03-15,Delhi,Petrol,72.45
2018-03-15,Mumbai,Petrol,80.32
2018-03-15,Chennai,Petrol,75.14
2018-03-15,Kolkata,Petrol,75.18
2018-03-15,Delhi,Diesel,62.87
2018-03-15,Mumbai,Diesel,66.95
2018-03-15,Chennai,Diesel,66.29
2018-03-15,Kolkata,Diesel,65.56
2018-03-14,Delhi,Petrol,72.47
2018-03-14,Mumbai,Petrol,80.34
2018-03-14,Chennai,Petrol,75.16
2018-03-14,Kolkata,Petrol,75.2
2018-03-14,Delhi,Diesel,62.85
2018-03-14,Mumbai,Diesel,66.93
2018-03-14,Chennai,Diesel,66.27
2018-03-14,Kolkata,Diesel,65.54
2018-03-13,Delhi,Petrol,72.47
2018-03-13,Mumbai,Petrol,80.34
2018-03-13,Chennai,Petrol,75.16
2018-03-13,Kolkata,Petrol,75.2
2018-03-13,Delhi,Diesel,62.85
2018-03-13,Mumbai,Diesel,66.93
2018-03-13,Chennai,Diesel,66.27
2018-03-13,Kolkata,Diesel,65.54
2018-03-12,Delhi,Petrol,72.45
2018-03-12,Mumbai,Petrol,80.32
2018-03-12,Chennai,Petrol,75.14
2018-03-12,Kolkata,Petrol,75.18
2018-03-12,Delhi,Diesel,62.87
2018-03-12,Mumbai,Diesel,66.95
2018-03-12,Chennai,Diesel,66.29
2018-03-12,Kolkata,Diesel,65.56
2018-03-11,Delhi,Petrol,72.48
2018-03-11,Mumbai,Petrol,80.35
2018-03-11,Chennai,Petrol,75.17
2018-03-11,Kolkata,Petrol,75.21
2018-03-11,Delhi,Diesel,62.89
2018-03-11,Mumbai,Diesel,66.97
2018-03-11,Chennai,Diesel,66.31
2018-03-11,Kolkata,Diesel,65.58
2018-03-10,Delhi,Petrol,72.46
2018-03-10,Mumbai,Petrol,80.33
2018-03-10,Chennai,Petrol,75.15
2018-03-10,Kolkata,Petrol,75.19
2018-03-10,Delhi,Diesel,62.88
2018-03-10,Mumbai,Diesel,66.96
2018-03-10,Chennai,Diesel,66.3
2018-03-10,Kolkata,Diesel,65.57
2018-03-09,Delhi,Petrol,72.43
2018-03-09,Mumbai,Petrol,80.3
2018-03-09,Chennai,Petrol,75.12
2018-03-09,Kolkata,Petrol,75.16
2018-03-09,Delhi,Diesel,62.88
2018-03-09,Mumbai,Diesel,66.96
2018-03-09,Chennai,Diesel,66.3
2018-03-09,Kolkata,Diesel,65.57
2018-03-08,Delhi,Petrol,72.39
2018-03-08,Mumbai,Petrol,80.26
2018-03-08,Chennai,Petrol,75.07
2018-03-08,Kolkata,Petrol,75.12
2018-03-08,Delhi,Diesel,62.91
2018-03-08,Mumbai,Diesel,67.0
2018-03-08,Chennai,Diesel,66.33
2018-03-08,Kolkata,Diesel,65.6
2018-03-07,Delhi,Petrol,72.39
2018-03-07,Mumbai,Petrol,80.26
2018-03-07,Chennai,Petrol,75.07
2018-03-07,Kolkata,Petrol,75.12
2018-03-07,Delhi,Diesel,62.96
2018-03-07,Mumbai,Diesel,67.05
2018-03-07,Chennai,Diesel,66.39
2018-03-07,Kolkata,Diesel,65.65
2018-03-06,Delhi,Petrol,72.39
2018-03-06,Mumbai,Petrol,80.26
2018-03-06,Chennai,Petrol,75.07
2018-03-06,Kolkata,Petrol,75.12
2018-03-06,Delhi,Diesel,62.96
2018-03-06,Mumbai,Diesel,67.05
2018-03-06,Chennai,Diesel,66.39
2018-03-06,Kolkata,Diesel,65.65
2018-03-05,Delhi,Petrol,72.32
2018-03-05,Mumbai,Petrol,80.19
2018-03-05,Chennai,Petrol,75.0
2018-03-05,Kolkata,Petrol,75.06
2018-03-05,Delhi,Diesel,62.89
2018-03-05,Mumbai,Diesel,66.97
2018-03-05,Chennai,Diesel,66.31
2018-03-05,Kolkata,Diesel,65.58
2018-03-04,Delhi,Petrol,72.26
2018-03-04,Mumbai,Petrol,80.13
2018-03-04,Chennai,Petrol,74.94
2018-03-04,Kolkata,Petrol,75.0
2018-03-04,Delhi,Diesel,62.88
2018-03-04,Mumbai,Diesel,66.96
2018-03-04,Chennai,Diesel,66.3
2018-03-04,Kolkata,Diesel,65.57
2018-03-03,Delhi,Petrol,72.0
2018-03-03,Mumbai,Petrol,79.87
2018-03-03,Chennai,Petrol,74.66
2018-03-03,Kolkata,Petrol,74.74
2018-03-03,Delhi,Diesel,62.69
2018-03-03,Mumbai,Diesel,66.76
2018-03-03,Chennai,Diesel,66.1
2018-03-03,Kolkata,Diesel,65.38
2018-03-02,Delhi,Petrol,71.75
2018-03-02,Mumbai,Petrol,79.63
2018-03-02,Chennai,Petrol,74.4
2018-03-02,Kolkata,Petrol,74.5
2018-03-02,Delhi,Diesel,62.48
2018-03-02,Mumbai,Diesel,66.54
2018-03-02,Chennai,Diesel,65.87
2018-03-02,Kolkata,Diesel,65.17
2018-03-01,Delhi,Petrol,71.57
2018-03-01,Mumbai,Petrol,79.45
2018-03-01,Chennai,Petrol,74.21
2018-03-01,Kolkata,Petrol,74.32
2018-03-01,Delhi,Diesel,62.25
